E_20,ZnPc_20,E_40,ZnPc_40,E_55,ZnPc_55,E_70,ZnPc_70,E_90,ZnPc_90
294.5997,2.8108492,294.59933,2.6524096,294.60034,2.542608,294.60056,2.3797395,294.60025,2.3310049
294.69986,2.8076653,294.70074,2.6469209,294.70007,2.5349548,294.70016,2.377147,294.68698,2.3295074
294.79984,2.8027587,294.80081,2.6416187,294.80008,2.5268538,294.80008,2.3684304,294.80099,2.319211
294.89969,2.7946312,294.90231,2.6285822,294.90015,2.5115449,294.90158,2.355886,294.9003,2.3038332
295.00009,2.788486,295.00055,2.6238623,295.00073,2.5080702,294.99939,2.3416767,295,2.2929978
295.10019,2.7806156,295.10059,2.6149971,295.1001,2.4981768,295.10049,2.3363156,295.09946,2.2851222
295.20001,2.7696199,295.20016,2.6032295,295.20032,2.4864187,295.20016,2.3240275,295.20038,2.2740631
295.30029,2.758913,295.3002,2.5870368,295.29996,2.4694755,295.29205,2.3114371,295.29974,2.2577705
295.40012,2.7437932,295.39996,2.5786214,295.39944,2.4596231,295.40076,2.2957814,295.40063,2.2456093
295.50082,2.7301655,295.49918,2.5642436,295.50116,2.4467149,295.50052,2.2855303,295.49933,2.2355719
295.59973,2.7098308,295.6004,2.5446537,295.59982,2.4269207,295.6008,2.2676167,295.60062,2.2193823
295.70047,2.6915228,295.69882,2.522866,295.70047,2.4054804,295.70117,2.2468629,295.70056,2.1971056
295.80038,2.672389,295.80017,2.5087504,295.80112,2.3919029,295.80087,2.2340896,295.80011,2.1876323
295.90036,2.6530137,295.90054,2.490665,295.90131,2.3749447,295.90063,2.2194629,295.8999,2.1717587
296.00003,2.6348078,296.00082,2.4737258,295.99945,2.3588006,296.00061,2.2050412,295.99963,2.1564975
296.10062,2.6158221,296.10013,2.4516888,296.09973,2.3362207,296.09979,2.1823332,296.09979,2.1336236
296.2001,2.600158,296.19983,2.4401131,296.2002,2.3273489,296.20062,2.174535,296.20007,2.127008
296.30011,2.5858142,296.30042,2.4271426,296.30066,2.3146772,296.30048,2.1635356,296.30099,2.1159873
296.40039,2.5719464,296.40375,2.412797,296.40039,2.3008313,296.39954,2.1521251,296.40027,2.1051085
296.5004,2.560827,296.5004,2.4004345,296.50037,2.2879343,296.5015,2.134161,296.50037,2.0871799
296.60098,2.5480032,296.5997,2.391422,296.60046,2.2796848,296.60013,2.1294472,296.6008,2.083745
296.70016,2.5400662,296.702,2.3839836,296.69998,2.2720835,296.70035,2.1226606,296.69974,2.0781713
296.79971,2.5284364,296.80035,2.3700023,296.79941,2.2597466,296.79959,2.1137154,296.8006,2.0683384
296.90042,2.522742,296.89938,2.3663201,296.90421,2.252593,296.90005,2.0994928,296.90048,2.0532851
296.99847,2.5172741,297.00024,2.3612213,296.99979,2.2488379,296.99957,2.1009603,297.00037,2.0554552
297.09918,2.5134068,297.10077,2.3566978,297.10007,2.2437327,297.0997,2.0955627,297.10059,2.0504384
297.20001,2.5099001,297.19824,2.3513637,297.1998,2.2375293,297.20087,2.0929792,297.19977,2.0475478
297.2999,2.5079501,297.29993,2.3495162,297.29929,2.2349141,297.30072,2.0800102,297.30029,2.0331943
297.3999,2.5083132,297.39963,2.3488834,297.39951,2.2346392,297.39996,2.0857027,297.39996,2.0390711
297.50034,2.5089314,297.50027,2.3498354,297.50052,2.2335994,297.50049,2.0842288,297.49591,2.0365081
297.60071,2.5105882,297.60043,2.3457022,297.60059,2.2288713,297.6001,2.0832603,297.59991,2.035809
297.69623,2.5126989,297.69989,2.3499553,297.69775,2.2330642,297.69525,2.0733752,297.69516,2.0259051
297.80008,2.5126958,297.80042,2.351192,297.80026,2.2314479,297.79959,2.0788603,297.79941,2.0308878
297.89944,2.5185337,297.89996,2.3544016,297.90015,2.231648,297.90082,2.0808053,297.89948,2.0302801
297.99936,2.5197489,297.99997,2.3490069,297.99991,2.229183,298.00055,2.078975,298.00009,2.0263877
298.10004,2.524627,298.09976,2.3572462,298.09949,2.2337155,298.10052,2.0699811,298.09949,2.018713
298.19833,2.5289814,298.20062,2.3603797,298.20047,2.2353015,298.19989,2.0798907,298.20102,2.0262232
298.30032,2.5334046,298.30374,2.3629091,298.30066,2.2336547,298.29965,2.0781324,298.3002,2.0244391
298.40012,2.5391872,298.40088,2.3633673,298.39972,2.2373011,298.392,2.0801067,298.39963,2.0212324
298.50043,2.5431263,298.49335,2.3694377,298.49985,2.237627,298.50018,2.0714021,298.49973,2.0230024
298.60089,2.5496616,298.59863,2.3727055,298.59915,2.2429981,298.6026,2.0808792,298.60052,2.02443
298.70123,2.5513842,298.6998,2.3761563,298.70129,2.2395396,298.70035,2.0808437,298.7005,2.0231988
298.80133,2.5563993,298.80048,2.3773787,298.79984,2.2429569,298.80054,2.0795443,298.80011,2.0158641
298.89905,2.5586581,298.90063,2.3797681,298.90082,2.2450817,298.89929,2.0730369,298.90063,2.0208423
298.99979,2.5632303,299.0036,2.3823273,298.99966,2.2455695,299.00012,2.0791271,299.0015,2.0214572
299.10022,2.563843,299.10037,2.3838105,299.09967,2.2440257,299.10022,2.0816281,299.10001,2.0216796
299.20068,2.5681992,299.19943,2.3870065,299.19928,2.2466922,299.20059,2.0786672,299.20062,2.0149562
299.30045,2.5694456,299.29999,2.3874385,299.29996,2.2474101,299.30045,2.0722387,299.30115,2.0194604
299.39975,2.569381,299.40115,2.3862174,299.40161,2.2461212,299.40009,2.0768917,299.40103,2.0167346
299.50031,2.5696957,299.50079,2.3822408,299.50024,2.240294,299.49927,2.0766027,299.49924,2.0127404
299.60004,2.5700881,299.60013,2.3848777,299.60004,2.2437191,299.60016,2.071883,299.60007,2.0077202
299.702,2.5676713,299.69928,2.3822231,299.69937,2.2396183,299.69986,2.0651817,299.70938,2.0109696
299.79922,2.5668986,299.7981,2.3828807,299.80072,2.239666,299.79541,2.0686009,299.79984,2.0081162
299.90167,2.5637212,299.8992,2.3749342,299.90021,2.2315588,299.89957,2.0655725,299.90042,2.0014846
300.00046,2.5608673,300.00107,2.3758845,300.00061,2.2318106,300.00058,2.0602806,300.00018,1.9983559
300.10086,2.5565975,300.09946,2.3708773,300.09995,2.2281635,300.10001,2.0532973,300.10016,1.9970603
300.20163,2.5529888,300.20099,2.3658946,300.20078,2.2248709,300.19995,2.0557985,300.20044,1.9939798
300.30023,2.5486703,300.30167,2.364774,300.30045,2.2163744,300.30054,2.0512531,300.29187,1.9828688
300.39304,2.5445685,300.39951,2.360661,300.40103,2.2168121,300.40012,2.0439813,300.40085,1.9857675
300.50119,2.5401182,300.49979,2.3571064,300.50055,2.2130466,300.50067,2.039623,300.50073,1.9819493
300.59973,2.5350816,300.5957,2.3470278,300.59952,2.2079349,300.60056,2.03986,300.60019,1.9785999
300.69931,2.5317433,300.6994,2.348382,300.69928,2.2005875,300.6972,2.0365853,300.70016,1.968784
300.80084,2.5259087,300.79892,2.342711,300.80014,2.198734,300.80014,2.0281177,300.80054,1.9707937
300.90042,2.5244515,300.90009,2.3406823,300.90137,2.1970022,300.90097,2.0272615,300.89999,1.9687394
300.99988,2.5192771,301.00085,2.3318896,301.00058,2.1940243,301.00027,2.0259829,301.00034,1.965937
301.10165,2.5156219,301.09995,2.3325181,301.09998,2.1867688,301.10065,2.0225403,301.09967,1.9565443
301.19989,2.5125027,301.19983,2.329721,301.20096,2.1873364,301.20007,2.0130465,301.20044,1.9608961
301.30029,2.5075126,301.30075,2.3244867,301.30109,2.1838355,301.29996,2.0170875,301.29846,1.9569048
301.39828,2.5040019,301.39642,2.3189988,301.39993,2.1802852,301.39899,2.015785,301.39981,1.9548866
301.49979,2.5008955,301.49985,2.3178854,301.50009,2.1747303,301.49231,2.0134532,301.49963,1.9470053
301.59937,2.4983852,301.60019,2.3171732,301.60025,2.1759918,301.60056,2.0048342,301.59985,1.9520088
301.6998,2.495378,301.70029,2.3158152,301.70053,2.1742401,301.7002,2.0102508,301.69751,1.9502505
301.80054,2.4934731,301.80087,2.3098352,301.79999,2.1719785,301.79953,2.008507,301.79941,1.9479146
301.89999,2.4929805,301.90051,2.3131173,301.90381,2.1690097,301.89993,2.0076606,301.90128,1.9443046
302.00009,2.4889712,301.99988,2.3080716,302.00015,2.1692314,302.00012,1.9995546,301.99982,1.9464393
302.09958,2.4886196,302.10101,2.3115153,302.10025,2.1694674,302.10406,2.0055659,302.10028,1.9474522
302.19623,2.4854441,302.20038,2.3029883,302.19855,2.1663477,302.2016,2.004266,302.20032,1.9439793
302.30026,2.4822061,302.30002,2.3058555,302.29141,2.1646743,302.29971,2.0028155,302.30255,1.9413747
302.40036,2.4818187,302.40002,2.304647,302.39987,2.1656582,302.40054,1.9977616,302.40067,1.9449586
302.50024,2.4810665,302.49997,2.3022976,302.49689,2.1643887,302.49997,2.0021439,302.49924,1.9441655
302.60004,2.4795508,302.60013,2.2994578,302.60022,2.1626434,302.6026,2.0024278,302.59976,1.9406751
302.70032,2.4745615,302.70074,2.2954967,302.70096,2.1588337,302.70126,1.9977828,302.71054,1.9373224
302.80005,2.4723711,302.79974,2.2973578,302.79922,2.158576,302.80051,1.9945204,302.79889,1.9415807
302.89972,2.4684143,302.9003,2.2924216,302.90024,2.1572568,302.90015,1.9977211,302.9007,1.9407414
302.99988,2.4654205,302.99985,2.2890618,303.00159,2.1528258,303.00052,1.9958163,302.99973,1.9341732
303.1011,2.4617958,303.09848,2.2880876,303.09949,2.1520436,303.09985,1.9929205,303.09409,1.9378732
303.20059,2.4564862,303.20084,2.2825558,303.20084,2.1486666,303.1994,1.987692,303.19925,1.935423
303.29617,2.4514694,303.30035,2.2776015,303.30029,2.1457846,303.30048,1.9894625,303.29901,1.9347048
303.40015,2.4463592,303.39975,2.273222,303.39999,2.1397705,303.39914,1.9881566,303.40015,1.9256105
303.49988,2.4374499,303.49985,2.2685502,303.49692,2.1370528,303.49966,1.9817933,303.50012,1.9284075
303.61163,2.4325073,303.59644,2.2651708,303.59998,2.1353979,303.60034,1.9776888,303.60004,1.9279231
303.69962,2.424545,303.70056,2.2531991,303.70029,2.1279624,303.69983,1.9760317,303.70029,1.9228168
303.80023,2.4169552,303.80115,2.2502644,303.80066,2.1188607,303.7998,1.9713522,303.80066,1.9134874
303.89999,2.4083955,303.90063,2.2425129,303.89957,2.1168699,303.89999,1.9633327,303.89944,1.9152738
303.99875,2.3985634,304.00034,2.2356989,303.99673,2.1105249,303.99921,1.9611059,303.99915,1.909206
304.10046,2.3893538,304.09909,2.2249959,304.09967,2.1050375,304.09827,1.9585371,304.10083,1.9066051
304.20187,2.3759913,304.19925,2.2160313,304.20081,2.0908422,304.19995,1.9501952,304.20016,1.8952128
304.29999,2.3632402,304.29858,2.2060916,304.30048,2.0857196,304.30032,1.9386638,304.30014,1.894278
304.39954,2.3522058,304.39932,2.1954596,304.40018,2.0783741,304.39688,1.9359728,304.39944,1.8886944
304.50003,2.3377767,304.50009,2.1809762,304.49945,2.0693562,304.49988,1.9302474,304.50018,1.880151
304.60126,2.3267725,304.60062,2.174088,304.60019,2.0566111,304.60059,1.9230483,304.60074,1.8720012
304.70065,2.3097334,304.69916,2.1606474,304.70349,2.0475013,304.69995,1.9086616,304.69962,1.8679287
304.80057,2.2988174,304.79977,2.1512284,304.80011,2.0401103,304.80032,1.9060498,304.79993,1.8635646
304.89996,2.2812097,304.89966,2.1334109,304.89948,2.0289924,304.90045,1.8981225,304.89944,1.8525059
305.00049,2.2675898,305.00015,2.1248882,305.00037,2.0163102,304.99744,1.8896115,304.99994,1.8471026
305.09946,2.251601,305.10016,2.1108024,305.10059,2.0074129,305.09995,1.8751212,305.10016,1.8398619
305.2009,2.2359481,305.20096,2.098742,305.19983,1.9963655,305.19971,1.8704385,305.20007,1.8311384
305.30148,2.2200837,305.30066,2.0820589,305.3009,1.9840268,305.3002,1.8632226,305.30023,1.8195431
305.40021,2.2000029,305.40146,2.068614,305.401,1.9685646,305.39587,1.8517202,305.40048,1.8123823
305.49976,2.183466,305.50034,2.054225,305.49707,1.9587048,305.49991,1.8361282,305.49985,1.8041508
305.60031,2.1667831,305.60037,2.0412354,305.60019,1.9469167,305.60172,1.832382,305.59955,1.7964407
305.70032,2.1481922,305.69968,2.021349,305.69662,1.9299679,305.69965,1.8215547,305.7001,1.7812134
305.80048,2.1317592,305.79984,2.0093913,305.80008,1.9213809,305.80078,1.8118999,305.80145,1.7777796
305.89221,2.1136158,305.90067,1.992689,305.90817,1.9061607,305.90039,1.7940532,305.90033,1.7673916
306.00064,2.0950468,306.00079,1.9788833,306.00043,1.8945615,305.99997,1.790226,306.00055,1.7588151
306.09961,2.0772715,306.10071,1.9598954,306.0994,1.877766,306.10068,1.7797298,306.09976,1.7440552
306.2002,2.0604446,306.20081,1.9492425,306.20096,1.8693016,306.19992,1.7695756,306.20004,1.7399772
306.30011,2.0422409,306.29767,1.9334209,306.2998,1.8550116,306.29996,1.7517571,306.2988,1.7294879
306.39987,2.0238483,306.39981,1.916751,306.40073,1.8401178,306.40051,1.7472856,306.39951,1.7190845
306.50037,2.0069785,306.50275,1.8999391,306.50018,1.8255225,306.4982,1.7371346,306.49991,1.7044914
306.60092,1.9888808,306.59415,1.8877255,306.59991,1.8152452,306.60001,1.7261126,306.60046,1.7008301
306.70078,1.9692574,306.70062,1.8717303,306.6998,1.8029699,306.6998,1.7079076,306.69998,1.6900104
306.80054,1.9530743,306.80057,1.8535323,306.79413,1.7912997,306.80026,1.7052388,306.79913,1.6819901
306.8996,1.9341761,306.89951,1.8409567,306.90009,1.7745115,306.90405,1.6923838,306.901,1.6650078
307.00009,1.9171375,307.0011,1.8266746,307.00034,1.7638141,307.00018,1.6819931,307.00027,1.6611255
307.09909,1.9007008,307.10092,1.8122807,307.09979,1.7515266,307.09802,1.666782,307.10001,1.6518432
307.19952,1.8838481,307.20023,1.7936431,307.20126,1.7384217,307.20044,1.6623938,307.20026,1.6435013
307.30051,1.868391,307.29993,1.7842411,307.30026,1.7260292,307.29993,1.653015,307.30042,1.6285989
307.40158,1.8519131,307.40109,1.7706155,307.40002,1.7160941,307.40079,1.6423492,307.39948,1.6250501
307.5004,1.8367314,307.49335,1.7575746,307.49585,1.7040367,307.50284,1.6272193,307.5004,1.6162847
307.59689,1.8195276,307.60028,1.7394357,307.59998,1.6880509,307.60037,1.6225209,307.60043,1.6067671
307.70047,1.8048123,307.70132,1.728673,307.69812,1.6807886,307.70065,1.6123122,307.70074,1.5931004
307.80304,1.7876384,307.80045,1.7152092,307.80344,1.6679976,307.80017,1.6018014,307.80045,1.589275
307.90039,1.7725956,307.89951,1.7017612,307.90005,1.6573883,307.90048,1.5878828,307.90039,1.5800259
308.0004,1.7577326,307.99924,1.6868896,308.00003,1.6422079,307.99991,1.5843487,308.00098,1.5719453
308.09796,1.743163,308.0993,1.6767925,308.10004,1.6347016,308.10037,1.5745664,308.10077,1.5567724
308.2002,1.7292216,308.20032,1.6644369,308.19998,1.6253568,308.2002,1.5651823,308.19907,1.555512
308.29919,1.7144024,308.29996,1.6501896,308.3006,1.6127443,308.30078,1.5514505,308.29614,1.5455863
308.39978,1.6981254,308.4007,1.6358111,308.40042,1.5983541,308.40039,1.546862,308.40005,1.5372994
308.50018,1.6861827,308.50046,1.6270144,308.49887,1.5931919,308.50006,1.5392772,308.50031,1.5253031
308.60037,1.6710109,308.60025,1.6151389,308.60071,1.5814898,308.60028,1.5263307,308.60004,1.5218892
308.70047,1.6592135,308.69977,1.6042308,308.70038,1.5691525,308.70004,1.5198022,308.70023,1.5143149
308.80063,1.6436642,308.80066,1.5902008,308.80106,1.5618104,308.80023,1.5125391,308.79993,1.5022362
308.90237,1.629685,308.8996,1.5807157,308.90033,1.5512733,308.89969,1.5035206,308.90045,1.4952948
309.00034,1.6174012,309.00027,1.5689355,309.00049,1.5406026,309.00034,1.4913619,309.00012,1.4890835
309.10046,1.6064712,309.09982,1.5579021,309.10043,1.5276841,309.10077,1.4860601,309.09625,1.4835093
309.20032,1.5926377,309.19989,1.5457473,309.20001,1.5219564,309.19986,1.4793148,309.20456,1.4716644
309.29953,1.5795867,309.2995,1.5357883,309.30054,1.5118607,309.30023,1.4692501,309.29993,1.4655681
309.40137,1.5672964,309.40063,1.5244597,309.3999,1.5019684,309.40002,1.4572279,309.39999,1.4601145
309.49994,1.5551687,309.50034,1.5125582,309.49994,1.4888381,309.496,1.4540318,309.49927,1.4521915
309.6004,1.5424775,309.60175,1.5020777,309.60004,1.4841924,309.59979,1.4469759,309.5997,1.4405198
309.69986,1.532208,309.70078,1.4937809,309.70032,1.475616,309.70023,1.4390031,309.7002,1.4372646
309.80081,1.5195118,309.80045,1.4828737,309.80093,1.4657764,309.7998,1.4246634,309.79971,1.4298058
309.8999,1.5098878,309.90039,1.4732311,309.90073,1.4550785,309.89984,1.4244586,309.90054,1.4239204
309.99973,1.498377,310.00098,1.4651959,310.00006,1.4499242,310.00012,1.4168228,310.00061,1.4119332
310.09982,1.4883163,310.10013,1.4571199,310.0993,1.4425675,310.09979,1.4098496,310.10086,1.4109863
310.2012,1.4774656,310.20023,1.4463809,310.20227,1.4335368,310.1998,1.3965185,310.20035,1.4039944
310.29919,1.4669251,310.30252,1.4340042,310.30011,1.4211261,310.29922,1.3950239,310.2998,1.3977916
310.40222,1.4566334,310.39972,1.4292288,310.40027,1.4180315,310.39996,1.3890617,310.40021,1.3857436
310.49918,1.4472944,310.50009,1.4204159,310.50064,1.410289,310.5004,1.381461,310.5011,1.3843474
310.6004,1.4369017,310.60052,1.4119366,310.59778,1.4029226,310.60001,1.3709158,310.60001,1.3776195
310.69925,1.4294461,310.7005,1.4012978,310.70035,1.3919665,310.69949,1.369907,310.70142,1.3735286
310.80005,1.4187218,310.80057,1.3965333,310.80035,1.3874444,310.79834,1.3634952,310.80057,1.3620088
310.89984,1.4106023,310.89999,1.388523,310.89951,1.3813187,310.89777,1.3561583,310.89987,1.3604932
310.99786,1.4023112,311.00064,1.3811661,311.00034,1.373989,311.00055,1.3479028,310.99939,1.3551884
311.10034,1.3945212,311.10062,1.371044,311.10016,1.3645928,311.10239,1.3474001,311.10031,1.3488735
311.20251,1.3854917,311.18823,1.367595,311.2002,1.3619796,311.19989,1.3412727,311.20029,1.3446335
311.29977,1.3779206,311.30002,1.3598298,311.30197,1.3547931,311.3002,1.3313603,311.30112,1.3389398
311.40054,1.3720845,311.39954,1.3536004,311.3989,1.349138,311.39984,1.3305737,311.39911,1.3361716
311.49945,1.3641136,311.50024,1.3453425,311.4996,1.3414788,311.49936,1.3259981,311.50031,1.3265004
311.60056,1.3570582,311.60059,1.34102,311.60031,1.3382827,311.60028,1.320388,311.59949,1.3258945
311.70084,1.3499871,311.70062,1.3344489,311.70032,1.3321934,311.70071,1.3111639,311.70193,1.3206984
311.79996,1.3442035,311.79904,1.329042,311.80096,1.326968,311.80029,1.3110172,311.8006,1.3169205
311.90039,1.3373326,311.90009,1.3215655,311.90021,1.3200287,311.90036,1.3060274,311.89966,1.3077821
312.00027,1.3319745,312,1.319109,311.99997,1.3186744,312.00027,1.3041025,311.99954,1.3086597
312.10089,1.3264986,312.10025,1.3134968,312.09677,1.3132895,312.09637,1.2939553,312.10037,1.3041848
312.19925,1.3210291,312.20078,1.3082671,312.20016,1.3058901,312.20255,1.2952445,312.20099,1.3023466
312.29636,1.3155801,312.29486,1.3039649,312.29514,1.3058552,312.30045,1.2909492,312.30319,1.2932793
312.40079,1.310719,312.4003,1.2992678,312.40076,1.3005344,312.39996,1.2837774,312.40048,1.2942257
312.49899,1.3043058,312.50037,1.294607,312.49918,1.2956229,312.49704,1.2810806,312.50064,1.2892814
312.59998,1.2998642,312.6008,1.2873507,312.60266,1.2876954,312.59988,1.279536,312.59637,1.2862808
312.70184,1.2940145,312.69992,1.286094,312.70081,1.2885628,312.70035,1.2765052,312.70007,1.2797779
312.80008,1.2908838,312.79941,1.2821205,312.79984,1.285176,312.80127,1.268605,312.80063,1.2806858
312.89999,1.286194,312.90036,1.2776954,312.90002,1.2805635,312.89987,1.2681751,312.8989,1.2767305
313.00015,1.2833346,313.00287,1.2711613,312.99973,1.2738894,312.99313,1.2669086,313.00015,1.2724504
313.09875,1.278949,313.10022,1.2717034,313.10181,1.2742519,313.10162,1.2631636,313.10199,1.2672737
313.20013,1.2750922,313.20013,1.2673236,313.19778,1.2698855,313.19986,1.2551999,313.20081,1.2669803
313.29984,1.2718997,313.30075,1.2649857,313.30063,1.2680789,313.29993,1.2573307,313.3017,1.2651362
313.40024,1.2679722,313.40067,1.2577591,313.40076,1.2605577,313.39954,1.2550156,313.40002,1.2569032
313.49423,1.2645719,313.50095,1.2588822,313.49371,1.262296,313.50009,1.25307,313.50064,1.2610555
313.59995,1.2615703,313.59985,1.2548546,313.59964,1.2587298,313.60004,1.2428751,313.60037,1.2569597
313.70078,1.2584785,313.69824,1.2523422,313.70038,1.2558453,313.69925,1.2470949,313.69983,1.2550864
313.79709,1.2557179,313.79874,1.2461129,313.80182,1.250793,313.80057,1.2454726,313.7998,1.2471352
313.90048,1.2511938,313.90295,1.2461175,313.90125,1.2505838,313.89319,1.2422596,313.89981,1.2479045
314.00021,1.2487423,314.00043,1.2434973,313.99957,1.248162,314.00089,1.2339083,314.00031,1.2458394
314.10019,1.2458012,314.10052,1.2404503,314.10016,1.2442653,314.10025,1.2374086,314.10059,1.2437227
314.20059,1.2423379,314.20142,1.2344023,314.19943,1.2393264,314.198,1.2345303,314.20026,1.2358224
314.30002,1.2390935,314.29996,1.2359102,314.30142,1.239815,314.30103,1.2309858,314.29663,1.2390978
314.40009,1.2356993,314.3999,1.2320874,314.39868,1.2366171,314.40088,1.2259666,314.40067,1.235513
314.50085,1.2328011,314.49973,1.229292,314.50067,1.2335941,314.50034,1.2264374,314.49994,1.2332178
314.60147,1.2293705,314.59439,1.2233157,314.60046,1.2282541,314.59949,1.2230344,314.59988,1.226699
314.69949,1.2260098,314.70068,1.2232226,314.70007,1.2287835,314.69962,1.2179576,314.69986,1.2284783
314.79922,1.2232813,314.80072,1.2202132,314.80054,1.2247732,314.80066,1.2158549,314.80011,1.2258227
314.90057,1.2202967,314.8989,1.2167327,314.90073,1.2221797,314.90002,1.2161577,314.90027,1.2221831
315.00037,1.2171742,314.99976,1.2124027,314.99957,1.2181928,314.99738,1.2139112,315.00015,1.2164562
315.10046,1.2132583,315.1004,1.2113904,315.10019,1.2163264,315.09659,1.2043929,315.09943,1.2172874
315.20029,1.2095331,315.20013,1.2077461,315.20013,1.2129593,315.20044,1.2071483,315.20032,1.2137682
315.30045,1.2075363,315.29941,1.204638,315.30127,1.2090101,315.30008,1.2047118,315.30032,1.2088273
315.40051,1.2034321,315.40109,1.19958,315.40073,1.2062328,315.40009,1.2020066,315.39957,1.2072388
315.50018,1.2008336,315.50085,1.1990327,315.49939,1.2048017,315.49841,1.1935536,315.49976,1.2059261
315.59976,1.1964055,315.60025,1.195013,315.60056,1.2008624,315.60089,1.1948858,315.60162,1.2026244
315.70071,1.1936713,315.7009,1.1916267,315.69952,1.1964376,315.70309,1.192507,315.69992,1.197404
315.79974,1.1886622,315.79898,1.1862659,315.80014,1.193329,315.79764,1.1900011,315.79984,1.1966063
315.90005,1.186198,315.90054,1.1853647,315.90067,1.191354,315.90042,1.1811819,315.89984,1.1948968
316.00015,1.1817261,315.99976,1.1806749,316.00015,1.186893,316.00095,1.1823852,315.99976,1.1909961
316.09613,1.1786537,316.09909,1.1770995,316.09982,1.1815553,316.09866,1.1804447,316.10046,1.1829946
316.19501,1.1746665,316.20059,1.1733148,316.19736,1.1803344,316.19977,1.1773632,316.19937,1.1844097
316.30109,1.1709381,316.3002,1.1707863,316.30045,1.1772923,316.29987,1.1695441,316.30069,1.1808875
316.39975,1.1671896,316.40039,1.1666996,316.39999,1.1739413,316.40021,1.1698809,316.39975,1.1769934
316.50104,1.1631714,316.50037,1.1608979,316.5011,1.167672,316.49982,1.1672788,316.50064,1.1701008
316.60028,1.1599212,316.60019,1.1601276,316.60083,1.1675992,316.60092,1.1626744,316.60016,1.1723523
316.69943,1.1558113,316.69989,1.1562696,316.69571,1.163264,316.69943,1.1564342,316.70016,1.1679931
316.7998,1.1519952,316.79971,1.1525254,316.80032,1.15978,316.7998,1.1567438,316.80096,1.1640695
316.90033,1.1481019,316.90063,1.1461532,316.89969,1.1527791,316.90036,1.1545414,316.90015,1.1572927
317.00024,1.1442732,316.99591,1.1454067,317.00012,1.1527805,316.99744,1.1495318,317.00098,1.1572344
317.09995,1.1402719,317.10034,1.142045,317.09912,1.1489629,317.10034,1.1459377,317.09998,1.1545948
317.19995,1.1365227,317.20044,1.1382015,317.19992,1.1448553,317.20062,1.1435742,317.20056,1.149799
317.29993,1.1327007,317.29993,1.1323608,317.2998,1.1387298,317.30087,1.1413578,317.29987,1.1443169
317.40057,1.1294452,317.4006,1.1311052,317.39606,1.13922,317.40137,1.1342816,317.40021,1.1458338
317.5007,1.1261934,317.49854,1.1280916,317.50079,1.1357642,317.49982,1.1338397,317.50244,1.1415497
317.60013,1.1229782,317.59656,1.1251503,317.60181,1.1326022,317.59891,1.1315161,317.60095,1.1367066
317.70053,1.1186011,317.6973,1.1185706,317.70059,1.1249683,317.70081,1.1285032,317.69769,1.1330477
317.79974,1.1163602,317.80017,1.1188345,317.80011,1.1270713,317.80023,1.1206936,317.80048,1.1338595
317.90009,1.1125734,317.90082,1.1155522,317.90359,1.1225277,317.90054,1.1225189,317.89954,1.1294942
318.00037,1.1102111,317.9982,1.1132556,317.99652,1.120175,317.99658,1.1198599,318.00058,1.1236895
318.10452,1.1054757,318.09723,1.1067221,318.07037,1.1141887,318.10037,1.1171064,318.10056,1.1236392
318.2001,1.103358,318.19989,1.1073705,318.19998,1.1141177,318.20062,1.1088623,318.1991,1.1215373
318.29996,1.0997529,318.30389,1.1037714,318.3009,1.1107062,318.29813,1.1107788,318.29703,1.1182605
318.3999,1.0972058,318.39896,1.100834,318.39996,1.1064966,318.40009,1.1077195,318.40005,1.1111513
318.49985,1.0935374,318.50003,1.0947759,318.49997,1.1039594,318.49976,1.105047,318.49973,1.1125299
318.59933,1.0909004,318.59995,1.0946615,318.59991,1.1020737,318.60083,1.0977862,318.59766,1.1093757
318.69934,1.0877213,318.70004,1.090966,318.6998,1.0990461,318.69992,1.0989881,318.70016,1.1061531
318.80072,1.0848901,318.79959,1.0884223,318.7977,1.0945973,318.80002,1.0965379,318.8017,1.0997319
318.8978,1.0815551,318.90051,1.0831263,318.90033,1.0926322,318.89981,1.0939423,318.89581,1.101474
318.99911,1.0798804,319.00183,1.0835308,319.00003,1.0912933,319.00134,1.0875716,319.00098,1.0996988
319.10052,1.0759124,319.09973,1.0800325,319.10165,1.0873448,319.09985,1.0887442,319.09973,1.0958153
319.19977,1.0737211,319.20068,1.0775855,319.20142,1.083854,319.19308,1.087069,319.20026,1.0894719
319.30035,1.0710343,319.30042,1.0734639,319.30026,1.0831492,319.30023,1.0817795,319.30014,1.0911156
319.40057,1.0691839,319.39975,1.0727884,319.40039,1.0809917,319.40421,1.0789735,319.40308,1.0887936
319.4996,1.0671744,319.50046,1.0708885,319.5004,1.0787182,319.49875,1.0791891,319.49963,1.086743
319.60077,1.0646653,319.59311,1.0680577,319.60089,1.0732142,319.60059,1.0780485,319.60315,1.0803283
319.6998,1.0628396,319.70074,1.0655904,319.69791,1.0747763,319.70059,1.0733707,319.70016,1.0834414
319.79984,1.060395,319.79944,1.0649232,319.79999,1.0716619,319.80066,1.0715537,319.79932,1.0807256
319.89819,1.0579108,319.9003,1.0630642,319.90082,1.0703548,319.90195,1.0721855,319.89954,1.0782684
319.99966,1.0556054,320.00046,1.059428,319.99988,1.0651814,320.00049,1.0703547,319.99988,1.0715506
320.10043,1.0537748,320.10037,1.0571851,320.09995,1.0652674,320.10025,1.0640399,320.10095,1.0748127
